Founder ID,Provider ID,Score,Reason
F037,S026,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F037,S027,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F037,S028,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F037,S029,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F037,S030,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F037,S032,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F037,S035,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F037,S036,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F037,S037,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F037,S039,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F037,S041,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F037,S042,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F037,S043,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F037,S045,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F037,S047,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F037,S048,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F037,S049,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S038,70.0,"industry:matched, skill:similar_0, project:matched, timeline:matched"
F038,S004,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S007,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S010,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S014,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F038,S017,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S023,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S033,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S044,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F038,S046,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S008,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F038,S012,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F038,S027,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F038,S036,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F038,S049,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F038,S001,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S002,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S003,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S005,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S006,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S009,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S011,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S013,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S015,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S016,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S018,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S019,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S020,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S021,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S022,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S024,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S025,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S026,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S028,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S029,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S030,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S031,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S032,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S034,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S035,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S037,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S039,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S040,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S041,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S042,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S043,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S045,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S047,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S048,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F038,S050,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F039,S006,70.0,"industry:not_matched, skill:matched, project:matched, timeline:matched"
F039,S016,70.0,"industry:not_matched, skill:matched, project:matched, timeline:matched"
F039,S020,60.0,"industry:matched, skill:matched, project:similar_0, timeline:not_matched"
F039,S026,60.0,"industry:matched, skill:matched, project:similar_0, timeline:not_matched"
F039,S022,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F039,S023,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F039,S042,50.0,"industry:matched, skill:similar_0, project:matched, timeline:not_matched"
F039,S043,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F039,S015,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F039,S012,30.0,"industry:matched, skill:similar_0, project:similar_0, timeline:not_matched"
F039,S019,30.0,"industry:matched, skill:similar_0, project:similar_0, timeline:not_matched"
F039,S030,30.0,"industry:matched, skill:similar_0, project:similar_0, timeline:not_matched"
F039,S049,30.0,"industry:not_matched, skill:matched, project:similar_0, timeline:not_matched"
F039,S001,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F039,S002,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F039,S003,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F039,S004,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F039,S008,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F039,S010,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F039,S011,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F039,S014,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F039,S021,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F039,S024,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F039,S025,20.0,"industry:not_matched, skill:similar_0, project:matched, timeline:not_matched"
F039,S028,20.0,"industry:not_matched, skill:similar_0, project:matched, timeline:not_matched"
F039,S031,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F039,S033,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F039,S034,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F039,S035,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F039,S037,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F039,S039,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F039,S040,20.0,"industry:not_matched, skill:similar_0, project:matched, timeline:not_matched"
F039,S044,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F039,S045,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F039,S050,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F039,S005,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F039,S007,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F039,S009,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F039,S013,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F039,S017,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F039,S018,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F039,S027,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F039,S029,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F039,S032,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F039,S036,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F039,S038,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F039,S041,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F039,S046,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F039,S047,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F039,S048,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F040,S016,70.0,"industry:matched, skill:similar_0, project:matched, timeline:matched"
F040,S027,60.0,"industry:matched, skill:matched, project:similar_0, timeline:not_matched"
F040,S029,60.0,"industry:matched, skill:matched, project:similar_0, timeline:not_matched"
F040,S001,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F040,S002,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F040,S010,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F040,S011,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F040,S031,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F040,S039,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F040,S040,50.0,"industry:matched, skill:similar_0, project:matched, timeline:not_matched"
F040,S050,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F040,S006,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F040,S015,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F040,S005,30.0,"industry:not_matched, skill:matched, project:similar_0, timeline:not_matched"
F040,S032,30.0,"industry:matched, skill:similar_0, project:similar_0, timeline:not_matched"
F040,S036,30.0,"industry:matched, skill:similar_0, project:similar_0, timeline:not_matched"
F040,S003,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F040,S004,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F040,S008,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F040,S014,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F040,S021,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F040,S022,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F040,S023,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F040,S024,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F040,S025,20.0,"industry:not_matched, skill:similar_0, project:matched, timeline:not_matched"
F040,S028,20.0,"industry:not_matched, skill:similar_0, project:matched, timeline:not_matched"
F040,S033,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F040,S034,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F040,S035,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F040,S037,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F040,S042,20.0,"industry:not_matched, skill:similar_0, project:matched, timeline:not_matched"
F040,S043,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F040,S044,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F040,S045,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F040,S007,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F040,S009,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F040,S012,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F040,S013,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F040,S017,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F040,S018,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F040,S019,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F040,S020,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F040,S026,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F040,S030,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F040,S038,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F040,S041,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F040,S046,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F040,S047,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F040,S048,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F040,S049,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F041,S039,80.0,"industry:matched, skill:matched, project:matched, timeline:not_matched"
F041,S031,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F041,S001,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F041,S010,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F041,S035,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F041,S002,30.0,"industry:matched, skill:similar_0, project:similar_0, timeline:not_matched"
F041,S003,30.0,"industry:not_matched, skill:matched, project:similar_0, timeline:not_matched"
F041,S016,30.0,"industry:matched, skill:similar_0, project:similar_0, timeline:not_matched"
F041,S025,30.0,"industry:not_matched, skill:matched, project:similar_0, timeline:not_matched"
F041,S027,30.0,"industry:matched, skill:similar_0, project:similar_0, timeline:not_matched"
F041,S029,30.0,"industry:matched, skill:similar_0, project:similar_0, timeline:not_matched"
F041,S032,30.0,"industry:matched, skill:similar_0, project:similar_0, timeline:not_matched"
F041,S036,30.0,"industry:matched, skill:similar_0, project:similar_0, timeline:not_matched"
F041,S040,30.0,"industry:matched, skill:similar_0, project:similar_0, timeline:not_matched"
F041,S046,30.0,"industry:not_matched, skill:matched, project:similar_0, timeline:not_matched"
F041,S005,20.0,"industry:not_matched, skill:similar_0, project:matched, timeline:not_matched"
F041,S009,20.0,"industry:not_matched, skill:similar_0, project:matched, timeline:not_matched"
F041,S014,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F041,S018,20.0,"industry:not_matched, skill:similar_0, project:matched, timeline:not_matched"
F041,S020,20.0,"industry:not_matched, skill:similar_0, project:matched, timeline:not_matched"
F041,S021,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F041,S023,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F041,S026,20.0,"industry:not_matched, skill:similar_0, project:matched, timeline:not_matched"
F041,S033,20.0,"industry:not_matched, skill:similar_0, project:matched, timeline:not_matched"
F041,S034,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F041,S037,20.0,"industry:not_matched, skill:similar_0, project:matched, timeline:not_matched"
F041,S044,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F041,S045,20.0,"industry:not_matched, skill:similar_0, project:matched, timeline:not_matched"
F041,S004,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F041,S006,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F041,S007,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F041,S008,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F041,S011,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F041,S012,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F041,S013,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F041,S015,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F041,S017,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F041,S019,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F041,S022,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F041,S024,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F041,S028,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F041,S030,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F041,S038,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F041,S041,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F041,S042,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F041,S043,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F041,S047,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F041,S048,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F041,S049,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F041,S050,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F042,S047,80.0,"industry:matched, skill:matched, project:similar_0, timeline:matched"
F042,S048,80.0,"industry:matched, skill:matched, project:similar_0, timeline:matched"
F042,S015,70.0,"industry:matched, skill:similar_0, project:matched, timeline:matched"
F042,S028,70.0,"industry:not_matched, skill:matched, project:matched, timeline:matched"
F042,S042,70.0,"industry:not_matched, skill:matched, project:matched, timeline:matched"
F042,S004,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F042,S008,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F042,S009,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F042,S011,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F042,S012,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F042,S018,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F042,S021,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F042,S022,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F042,S032,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F042,S035,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F042,S036,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F042,S037,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F042,S038,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F042,S041,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F042,S043,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F042,S044,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F042,S006,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F042,S016,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F042,S025,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F042,S040,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F042,S001,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F042,S002,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F042,S003,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F042,S005,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F042,S007,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F042,S010,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F042,S013,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F042,S014,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F042,S017,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F042,S019,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F042,S020,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F042,S023,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F042,S024,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F042,S026,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F042,S027,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F042,S029,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F042,S030,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F042,S031,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F042,S033,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F042,S034,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F042,S039,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F042,S045,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F042,S046,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F042,S049,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F042,S050,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F043,S001,70.0,"industry:not_matched, skill:matched, project:matched, timeline:matched"
F043,S010,70.0,"industry:not_matched, skill:matched, project:matched, timeline:matched"
F043,S050,60.0,"industry:matched, skill:matched, project:similar_0, timeline:not_matched"
F043,S005,50.0,"industry:not_matched, skill:matched, project:matched, timeline:not_matched"
F043,S014,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F043,S035,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F043,S003,30.0,"industry:matched, skill:similar_0, project:similar_0, timeline:not_matched"
F043,S006,30.0,"industry:matched, skill:similar_0, project:similar_0, timeline:not_matched"
F043,S011,30.0,"industry:not_matched, skill:matched, project:similar_0, timeline:not_matched"
F043,S027,30.0,"industry:not_matched, skill:matched, project:similar_0, timeline:not_matched"
F043,S028,30.0,"industry:matched, skill:similar_0, project:similar_0, timeline:not_matched"
F043,S029,30.0,"industry:not_matched, skill:matched, project:similar_0, timeline:not_matched"
F043,S049,30.0,"industry:matched, skill:similar_0, project:similar_0, timeline:not_matched"
F043,S009,20.0,"industry:not_matched, skill:similar_0, project:matched, timeline:not_matched"
F043,S018,20.0,"industry:not_matched, skill:similar_0, project:matched, timeline:not_matched"
F043,S020,20.0,"industry:not_matched, skill:similar_0, project:matched, timeline:not_matched"
F043,S021,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F043,S023,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F043,S026,20.0,"industry:not_matched, skill:similar_0, project:matched, timeline:not_matched"
F043,S031,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F043,S033,20.0,"industry:not_matched, skill:similar_0, project:matched, timeline:not_matched"
F043,S034,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F043,S037,20.0,"industry:not_matched, skill:similar_0, project:matched, timeline:not_matched"
F043,S039,20.0,"industry:not_matched, skill:similar_0, project:matched, timeline:not_matched"
F043,S044,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F043,S045,20.0,"industry:not_matched, skill:similar_0, project:matched, timeline:not_matched"
F043,S002,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F043,S004,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F043,S007,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F043,S008,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F043,S012,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F043,S013,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F043,S015,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F043,S016,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F043,S017,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F043,S019,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F043,S022,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F043,S024,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F043,S025,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F043,S030,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F043,S032,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F043,S036,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F043,S038,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F043,S040,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F043,S041,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F043,S042,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F043,S043,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F043,S046,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F043,S047,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F043,S048,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F044,S018,100.0,"industry:matched, skill:matched, project:matched, timeline:matched"
F044,S037,100.0,"industry:matched, skill:matched, project:matched, timeline:matched"
F044,S041,80.0,"industry:matched, skill:matched, project:similar_0, timeline:matched"
F044,S001,70.0,"industry:matched, skill:similar_0, project:matched, timeline:matched"
F044,S005,70.0,"industry:matched, skill:similar_0, project:matched, timeline:matched"
F044,S045,70.0,"industry:matched, skill:similar_0, project:matched, timeline:matched"
F044,S004,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F044,S012,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F044,S013,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F044,S024,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F044,S025,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F044,S028,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F044,S032,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F044,S034,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F044,S036,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F044,S038,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F044,S042,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
